id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
DOM2013,"Total, matemática",DOM,(T)ERCE,2013,1.009211301803589,1,1,1,"Total, matemática",1,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares baja calificación, matemática",DOM,(T)ERCE,2013,1.009749889373779,2,2,2,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares media calificación, matemática",DOM,(T)ERCE,2013,1.014682173728943,3,3,3,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares alta calificación, matemática",DOM,(T)ERCE,2013,1.0283043384552,4,4,4,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Total, lectura",DOM,(T)ERCE,2013,1.037540674209595,5,5,5,"Total, lectura",3,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares baja calificación, lectura",DOM,(T)ERCE,2013,1.038275003433228,6,6,6,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares media calificación, lectura",DOM,(T)ERCE,2013,1.03174889087677,7,7,7,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2013,"Hogares alta calificación, lectura",DOM,(T)ERCE,2013,1.041060447692871,8,8,8,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Total, matemática",URY,(S)ERCE,2006,1.000512719154358,1,1,1,"Total, matemática",1,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares baja calificación, matemática",URY,(S)ERCE,2006,1.003255844116211,2,2,2,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares media calificación, matemática",URY,(S)ERCE,2006,.9914852380752564,3,3,3,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares alta calificación, matemática",URY,(S)ERCE,2006,.9910253286361694,4,4,4,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Total, lectura",URY,(S)ERCE,2006,1.024520516395569,5,5,5,"Total, lectura",3,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares baja calificación, lectura",URY,(S)ERCE,2006,1.032926082611084,6,6,6,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares media calificación, lectura",URY,(S)ERCE,2006,1.021016716957092,7,7,7,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2006,"Hogares alta calificación, lectura",URY,(S)ERCE,2006,.999076247215271,8,8,8,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Total, matemática",URY,(T)ERCE,2013,1.022878050804138,1,1,1,"Total, matemática",1,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares baja calificación, matemática",URY,(T)ERCE,2013,1.016310214996338,2,2,2,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares media calificación, matemática",URY,(T)ERCE,2013,1.030795693397522,3,3,3,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares alta calificación, matemática",URY,(T)ERCE,2013,1.014689087867737,4,4,4,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Total, lectura",URY,(T)ERCE,2013,1.027435541152954,5,5,5,"Total, lectura",3,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares baja calificación, lectura",URY,(T)ERCE,2013,1.039915800094605,6,6,6,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares media calificación, lectura",URY,(T)ERCE,2013,1.02335524559021,7,7,7,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2013,"Hogares alta calificación, lectura",URY,(T)ERCE,2013,1.049284934997559,8,8,8,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
